Text
"In the Current Policies scenario for the USA region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Price Secondary Energy (US$2010/GJ or local currency/GJ) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Biomass (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Biomass (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Biomass (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Biomass (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Biomass (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Biomass (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Biomass (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Biomass (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Biomass (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Coal (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Coal (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Coal (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Coal (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Coal (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Coal (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Gas (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Gas (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Gas (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Gas (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Gas (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Gas (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Geothermal (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Geothermal (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Hydro (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Hydro (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Nuclear (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Nuclear (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Oil (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Oil (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Oil (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Oil (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Oil (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Oil (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Solar (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Solar (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Primary Energy Wind (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Primary Energy Wind (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Electricity (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Gases (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Gases (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Gases (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Gases (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Gases (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Gases (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Gases (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Gases (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Hydrogen (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Secondary Energy Liquids (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Temperature Global Mean (°C) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Trade Primary Energy (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Trade Primary Energy (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Trade Primary Energy (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Trade Primary Energy (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the USA region, the variable Trade Primary Energy (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Current Policies scenario for the World region, the variable Trade Primary Energy (EJ/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Agricultural Demand (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Agricultural Demand (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Agricultural Demand Crops (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Agricultural Demand Crops (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Agricultural Demand Crops (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Agricultural Demand Crops (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Agricultural Demand Crops (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Agricultural Demand Crops (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Agricultural Demand Crops (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Agricultural Demand Crops (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Agricultural Demand Livestock (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Agricultural Demand Livestock (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Agricultural Demand Livestock (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Agricultural Demand Livestock (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Agricultural Demand Livestock (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Agricultural Demand Livestock (million t DM/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Additions Electricity (GW/yr) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the USA region, the variable Capacity Electricity (GW) is modeled using GCAM-PR 5.3. Trend data: ."
"In the Ambitious climate policies (NDC_LTT) scenario for the World region, the variable Capacity Electricity (GW) is modeled using GCAM-PR 5.3. Trend data: ."
